file,sr,env_0_30_db,env_30_80_db,env_80_180_db,env_180_400_db,env_650_750_db,low_180_400_vs_80_180_db,low_400_750_vs_80_180_db,crest_0_750_db,near90_0_750_pct,peak_0_750
01_ROUND.wav,48000,1.0051804829772966,2.4434486028493465,0.0,-3.345328160650906,-10.265923683324948,-0.49254281025551094,-4.914892078974994,9.183509858283129,0.6777777777777777,0.9120107889175415
02_PUNCH.wav,48000,4.989690288023579,5.73943831043127,0.0,-11.962516211515418,-39.92442431939607,-10.56966771188035,-28.337540136955916,12.987729406460478,0.7111111111111111,0.9120107889175415
03_HARD.wav,48000,2.2003465623622223,2.6203932301335406,0.0,-4.0411764881110255,-6.373677723748058,-1.5600891441231255,-5.782329136388707,11.969989393504466,0.3638888888888889,0.9120107889175415
04_INDUSTRIAL.wav,48000,0.22494610398915427,-1.0466717629585283,0.0,-5.186845291387668,-9.136174314614117,-1.8124466648776973,-6.3456193521758095,12.130447040838266,0.39166666666666666,0.9120107889175415
05_RAVE.wav,48000,0.4662074780540788,2.5113711454184955,0.0,-5.934469909912282,-17.60708580634971,-3.9519609202272683,-12.591105516944843,10.950252671278298,0.5611111111111111,0.9120107889175415
